theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note
smart_ev_autonomous_driving,expanded_hot,603305,Xuhui Holdings,auto die casting,28,0.03571428571428571,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,300124,Inovance,EV drive,29,0.034482758620689655,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,300750,CATL,power battery,30,0.03333333333333333,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,300014,EVE Energy,battery,31,0.03225806451612903,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,002074,Gotion High-Tech,battery,32,0.03125,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,300207,Sunwoda,battery pack,33,0.030303030303030304,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,002709,Tinci Materials,battery material,34,0.029411764705882353,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,002850,Kedali,battery structure,35,0.02857142857142857,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,688326,Jingwei Hirain,automotive electronics,36,0.027777777777777776,curated_public_hot_seed
smart_ev_autonomous_driving,expanded_hot,688288,Hongquan Intelligent seed,smart driving watchlist,37,0.02702702702702703,curated_public_hot_seed
solid_state_battery_materials,professional_hot,300750,CATL,solid-state battery leader watchlist,1,1.0,curated_public_hot_seed
solid_state_battery_materials,professional_hot,688567,Farasis Energy,solid-state battery watchlist,2,0.5,curated_public_hot_seed
solid_state_battery_materials,professional_hot,300073,Dangsheng Technology,cathode material,3,0.3333333333333333,curated_public_hot_seed
solid_state_battery_materials,professional_hot,002709,Tinci Materials,electrolyte,4,0.25,curated_public_hot_seed
solid_state_battery_materials,professional_hot,603659,Putailai,anode and coating,5,0.2,curated_public_hot_seed
solid_state_battery_materials,professional_hot,688116,TnTech,carbon nanotube,6,0.16666666666666666,curated_public_hot_seed
solid_state_battery_materials,professional_hot,688388,Jiayuan Technology,copper foil,7,0.14285714285714285,curated_public_hot_seed
solid_state_battery_materials,professional_hot,300390,Canmax,lithium chemical,8,0.125,curated_public_hot_seed
solid_state_battery_materials,professional_hot,002497,Yahua Group,lithium salt,9,0.1111111111111111,curated_public_hot_seed
solid_state_battery_materials,professional_hot,002192,Rongjie,lithium resource,10,0.1,curated_public_hot_seed
solid_state_battery_materials,professional_hot,301358,Hunan Yuneng,LFP cathode,11,0.09090909090909091,curated_public_hot_seed
tourism_retail_services,expanded_hot,601888,China Tourism Group Duty Free,duty free,1,1.0,curated_public_hot_seed
tourism_retail_services,expanded_hot,600138,CYTS Tours,tourism,2,0.5,curated_public_hot_seed
tourism_retail_services,expanded_hot,000888,Emei Shan Tourism,scenic spot,3,0.3333333333333333,curated_public_hot_seed
tourism_retail_services,expanded_hot,000978,Guilin Tourism,scenic spot,4,0.25,curated_public_hot_seed
tourism_retail_services,expanded_hot,002033,Lijiang Tourism,scenic spot,5,0.2,curated_public_hot_seed
tourism_retail_services,expanded_hot,600054,Huangshan Tourism,scenic spot,6,0.16666666666666666,curated_public_hot_seed
tourism_retail_services,expanded_hot,600258,BTG Hotels,hotel,7,0.14285714285714285,curated_public_hot_seed
tourism_retail_services,expanded_hot,600754,Jin Jiang Hotels,hotel,8,0.125,curated_public_hot_seed
tourism_retail_services,expanded_hot,000524,Lingnan Holdings,travel service,9,0.1111111111111111,curated_public_hot_seed
tourism_retail_services,expanded_hot,300144,Songcheng Performance,culture tourism,10,0.1,curated_public_hot_seed
tourism_retail_services,expanded_hot,000796,Tourism Seed,travel watchlist,11,0.09090909090909091,curated_public_hot_seed
tourism_retail_services,expanded_hot,600859,Wangfujing,retail duty free,12,0.08333333333333333,curated_public_hot_seed
tourism_retail_services,expanded_hot,002419,Rainbow Digital Commercial,retail,13,0.07692307692307693,curated_public_hot_seed
tourism_retail_services,expanded_hot,600827,Bailian,retail,14,0.07142857142857142,curated_public_hot_seed
tourism_retail_services,expanded_hot,601933,Yonghui Superstores,supermarket,15,0.06666666666666667,curated_public_hot_seed
tourism_retail_services,expanded_hot,603708,Jiajiayue,supermarket,16,0.0625,curated_public_hot_seed
tourism_retail_services,expanded_hot,002251,Retail Seed,retail seed,17,0.058823529411764705,curated_public_hot_seed
tourism_retail_services,expanded_hot,603605,Proya Cosmetics,beauty,18,0.05555555555555555,curated_public_hot_seed
tourism_retail_services,expanded_hot,300957,Consumer Service Seed,consumer service seed,19,0.05263157894736842,curated_public_hot_seed
tourism_retail_services,expanded_hot,300896,Imeik,medical aesthetics,20,0.05,curated_public_hot_seed
tourism_retail_services,expanded_hot,300413,Mango Excellent Media,entertainment service,21,0.047619047619047616,curated_public_hot_seed
tourism_retail_services,expanded_hot,600655,Yuyuan,retail jewelry,22,0.045454545454545456,curated_public_hot_seed
tourism_retail_services,expanded_hot,002867,Chow Tai Seng,jewelry retail,23,0.043478260869565216,curated_public_hot_seed
tourism_retail_services,expanded_hot,605136,Fashion Retail Seed,retail seed,24,0.041666666666666664,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,600406,NARI Technology,grid automation,1,1.0,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,601179,China XD Electric,UHV equipment,2,0.5,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,600312,Pinggao Electric,UHV switchgear,3,0.3333333333333333,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,002028,Sieyuan Electric,power equipment,4,0.25,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,600089,TBEA,transformer and UHV,5,0.2,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,601877,Chint Electrics,low-voltage electrical,6,0.16666666666666666,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,300001,TGOOD,charging and grid equipment,7,0.14285714285714285,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,300491,Tonghe Technology,charging module,8,0.125,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,002335,Kehua Data,UPS and power electronics,9,0.1111111111111111,curated_public_hot_seed
uhv_smart_grid_power_equipment,professional_hot,688390,GoodWe,inverter,10,0.1,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,600536,China Software,domestic OS and software,1,1.0,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,000938,Unisplendour,ICT infrastructure,2,0.5,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,000977,Inspur Information,server,3,0.3333333333333333,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,002230,iFlytek,AI application,4,0.25,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300454,Sangfor,cybersecurity and cloud,5,0.2,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,002415,Hikvision,AIoT,6,0.16666666666666666,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,002410,Glodon,construction software,7,0.14285714285714285,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300339,Hirisun,power IT,8,0.125,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300188,Meiya Pico,data security,9,0.1111111111111111,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300212,E-Hualu,data asset,10,0.1,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,000034,Digital China,cloud and IT distribution,11,0.09090909090909091,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,688111,Kingsoft Office,office software,12,0.08333333333333333,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,688561,Qi An Xin,cybersecurity,13,0.07692307692307693,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,600588,Yonyou Network,enterprise software,14,0.07142857142857142,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300253,Wisesoft,aviation software,15,0.06666666666666667,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,600845,Baosight Software,industrial software,16,0.0625,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,603019,Sugon,HPC,17,0.058823529411764705,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300033,Hithink RoyalFlush,financial IT,18,0.05555555555555555,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,601360,Qihoo 360,security and AI,19,0.05263157894736842,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,002268,Empyrean Technology,EDA,20,0.05,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,688031,Xinchuang Software Seed,xinchuang watchlist,21,0.047619047619047616,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,688088,ArcSoft,computer vision software,22,0.045454545454545456,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300369,Pansoft,enterprise software,23,0.043478260869565216,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300379,Fintech Seed,financial data seed,24,0.041666666666666664,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300166,Business-intelligence of Oriental Nations,data analytics,25,0.04,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300271,Thunisoft,legal software,26,0.038461538461538464,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,002368,Taiji Computer,government IT,27,0.037037037037037035,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,603232,Koal Software,security,28,0.03571428571428571,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,002439,Venustech,cybersecurity,29,0.034482758620689655,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300229,Trust Alliance,cybersecurity,30,0.03333333333333333,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,300768,Dingxin Communications,power IoT,31,0.03225806451612903,curated_public_hot_seed
xinchuang_software_cybersecurity,expanded_hot,688228,Database Seed,data infrastructure seed,32,0.03125,curated_public_hot_seed
