factor_id,name,category,data_dependency,effective_lag,economic_rationale,direction,owner,tests,status,pit_rule,coverage,missing_ratio,ic_mean,rank_ic_mean,ic_ir,observations,quantile_monotonicity,year_count,yearly_positive_ratio,max_abs_correlation,vif_proxy,half_life_days,rank_turnover,leakage_suspect,crowding_flag,trust_status,quarantine_reason
lower_shadow,lower_shadow,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,-0.0064891402597883644,-0.004811116949845273,-0.019318666748784446,1038,-0.3,4,0.25,0.6489502422652244,1.7275227346433364,0.17578114180062465,0.32570057581573897,False,False,watchlist,none
body_size,body_size,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.009040381936231464,0.0031062065744146663,0.027276482401587702,1038,0.19999999999999998,4,0.75,0.6495615951118163,1.7298950990063335,0.1570322086972045,0.3283493282149712,False,False,approved,none
close_to_high_20,close_to_high_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.054941507840071534,0.04726800165396657,0.16407271360207468,1026,0.8999999999999998,4,1.0,1.0,20.0,9.32934564946237,0.10279611650485436,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
close_to_high_60,close_to_high_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.09302327868379778,0.07583947583947584,0.26710137114599236,999,0.9999999999999999,4,1.0,1.0,20.0,27.745733105689,0.06307078763708873,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
close_to_high_120,close_to_high_120,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,0.08463482272268187,0.08619458400480298,0.2449884486964315,959,0.9999999999999999,4,1.0,1.0,20.0,45.07539638690038,0.042367601246105925,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
close_to_low_20,close_to_low_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.056025370864748195,0.040392226357138634,0.16759294211202494,1026,0.7999999999999999,4,1.0,1.0,20.0,9.697246571649243,0.1036504854368932,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
close_to_low_60,close_to_low_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.07659030159087281,0.06783146783146783,0.23475818771785725,999,0.7999999999999999,4,1.0,1.0,20.0,31.390905425525816,0.06197407776669991,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
close_to_low_120,close_to_low_120,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9194630872483222,0.08053691275167785,0.07742553082972109,0.07162132271621323,0.23734217786467068,959,0.8999999999999998,4,1.0,1.0,20.0,54.32945064269275,0.04207684319833853,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
return_skew_20,return_skew_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9808245445829339,0.019175455417066112,-0.008989022986350672,-0.0028259130898427094,-0.027043013919220926,1023,0.39999999999999997,4,0.5,0.48194477219238024,1.302542553264469,9.539142174420293,0.08097370983446933,False,False,approved,none
return_skew_60,return_skew_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.014500986703377764,0.012594886743183337,0.044166588167534486,998,0.3,4,0.75,0.48194477219238024,1.302542553264469,28.23077203200518,0.0446307385229541,False,False,approved,none
return_kurt_20,return_kurt_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9808245445829339,0.019175455417066112,-0.027448692906397162,-0.025907165496608313,-0.08301175369409812,1023,-0.7999999999999999,4,0.0,0.48851914202652463,1.3134580029919884,7.072327096186713,0.09150925024342747,False,False,watchlist,none
return_kurt_60,return_kurt_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,-0.045919987373629546,-0.0635209813566527,-0.14556818798789997,998,-0.8999999999999998,4,0.0,0.48851914202652463,1.3134580029919884,32.89285824080374,0.04598802395209581,False,False,watchlist,none
amihud_illiquidity_20,amihud_illiquidity_20,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9808245445829339,0.019175455417066112,-0.03826144279778364,-0.0303148789952309,-0.11256500218354747,1023,-0.39999999999999997,4,0.25,0.9088766841435493,5.749004014568108,17.129589131082934,0.03322297955209348,False,False,watchlist,none
amihud_illiquidity_60,amihud_illiquidity_60,liquidity_flow,daily_bar,"T+0 close-based, usable from next trade day","captures attention, liquidity, and fund-flow pressure",lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,-0.0404886142332504,-0.024776826380032792,-0.11883542002935396,998,-0.3,4,0.25,0.9088766841435493,5.749004014568108,63.438563299624974,0.013652694610778445,False,False,watchlist,none
limit_up_count_20,limit_up_count_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
limit_up_count_60,limit_up_count_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
limit_down_count_20,limit_down_count_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
limit_down_count_60,limit_down_count_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
limit_up_near_5,limit_up_near_5,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
limit_down_near_5,limit_down_near_5,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
gap_up_count_20,gap_up_count_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.0,0.0,0.0,0,0.09999999999999999,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
gap_up_count_60,gap_up_count_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.0,0.0,0.0,0,0.3,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations
gap_down_count_20,gap_down_count_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.0,0.0,0.0,0,0.09999999999999999,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations;weak_empirical_signal
gap_down_count_60,gap_down_count_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.0,0.0,0.0,0,0.3,0,0.0,0.0,1.0,0.0,0.0,False,False,quarantine,low_observations
long_upper_shadow_count_20,long_upper_shadow_count_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.0014450614515602082,-0.0017945319465405816,0.004405083119973,1026,-0.39999999999999997,4,0.5,0.6068528677818205,1.582955753478383,12.916929415903212,0.04747572815533981,False,False,approved,none
long_upper_shadow_count_60,long_upper_shadow_count_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,lower_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.014394147262734816,-0.018710872295786198,-0.043363852362194547,999,-0.19999999999999998,4,0.25,0.6068528677818205,1.582955753478383,41.163394400386714,0.027367896311066803,False,False,watchlist,none
long_lower_shadow_count_20,long_lower_shadow_count_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,-0.010563495791974702,-0.0038115226661586156,-0.03275231980840557,1026,-0.49999999999999994,4,0.5,0.5723769021433335,1.4872438753139698,12.424591375450504,0.04863106796116505,False,False,approved,none
long_lower_shadow_count_60,long_lower_shadow_count_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.03986149515297987,-0.026372466095193562,-0.11917583799748135,999,-0.6,4,0.25,0.5723769021433335,1.4872438753139698,36.100258001020705,0.02880358923230309,False,False,watchlist,none
up_day_ratio_20,up_day_ratio_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9817833173537871,0.0182166826462129,0.058715707061155684,0.04852290305880777,0.1836570926982257,1024,0.39999999999999997,4,1.0,1.0000000000000007,20.0,12.739965157681183,0.07252918287937743,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
up_day_ratio_60,up_day_ratio_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.08576019799887552,0.07259880545558212,0.2594187947167207,999,0.7,4,1.0,0.9993193246522801,20.0,37.35823804398783,0.04099700897308076,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
down_day_ratio_20,down_day_ratio_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9817833173537871,0.0182166826462129,-0.05871570706115571,-0.04852290305880777,-0.18365709269822578,1024,-0.8999999999999998,4,0.0,1.0000000000000007,20.0,12.72047593090618,0.07252918287937743,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
down_day_ratio_60,down_day_ratio_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,-0.08576019799887553,-0.07259880545558212,-0.25941879471672064,999,-0.7,4,0.0,0.9993193246522801,20.0,37.1902449399943,0.04099700897308076,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
positive_body_ratio_20,positive_body_ratio_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.06384092392517089,0.059435643812186495,0.18961367733105036,1026,0.8999999999999998,4,1.0,0.8963437285912054,5.087300099147074,12.669940414491117,0.07375728155339806,False,False,approved,none
positive_body_ratio_60,positive_body_ratio_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.07827094325533847,0.06362255261545481,0.22830558012687585,999,0.8999999999999998,4,1.0,0.8952175713309184,5.0356143832195155,35.6683292824525,0.042482552342971096,False,False,approved,none
return_autocorr_20,return_autocorr_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.001846060280969412,0.012541019955654103,0.0056077235662898225,1025,0.3,4,0.75,0.5162510987762331,1.3633547633067826,8.839128891348071,0.08938775510204083,False,False,approved,none
return_autocorr_60,return_autocorr_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,-0.0074206297862439725,-0.004748891722839619,-0.021837341718348408,998,-0.3,4,0.5,0.5162510987762331,1.3633547633067826,30.036496429636887,0.048323353293413175,False,False,approved,none
downside_tail_return_20,downside_tail_return_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.05221112386137563,0.03719733924611973,0.1557662999741087,1025,0.7,4,1.0,0.8213781492527656,3.0737270067848748,8.020188323955685,0.06503401360544218,False,False,approved,none
downside_tail_return_60,downside_tail_return_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.06313962055621221,0.05620938847391753,0.17613896145104355,998,0.8999999999999998,4,1.0,0.8184035336302454,3.028324010086936,24.02413627208809,0.03333333333333333,False,False,approved,none
upside_tail_return_20,upside_tail_return_20,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.05082928225179939,0.044186252771618625,0.15167405567554867,1025,0.8999999999999998,4,1.0,0.8069660335690901,2.8669246347187887,7.738158519358865,0.06526724975704568,False,False,approved,none
upside_tail_return_60,upside_tail_return_60,volatility_risk,daily_bar,"T+0 close-based, usable from next trade day","captures downside risk, instability, and volatility risk premium",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.07948107800677305,0.08200643711665756,0.22879567387735972,998,0.8999999999999998,4,1.0,0.7959718627621736,2.729043178968913,24.292827096749097,0.03399201596806387,False,False,approved,none
return_abs_mean_20,return_abs_mean_20,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9827420901246404,0.01725790987535958,0.016640205181477852,0.011866962305986696,0.05046478804340332,1025,0.3,4,0.5,0.910092765509582,5.823055120998165,12.516509924582094,0.08190476190476191,False,False,approved,none
return_abs_mean_60,return_abs_mean_60,technical_other,daily_bar,"T+0 close-based, usable from next trade day",technical descriptor; must earn inclusion through out-of-sample evidence,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9568552253116012,0.043144774688398835,0.016965523466387435,0.022748527357745796,0.05081322333689508,998,0.09999999999999999,4,0.75,0.9209331785025993,6.584055177366755,34.62424329952554,0.05107784431137725,False,False,approved,none
price_efficiency_20,price_efficiency_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9760306807286673,0.023969319271332723,0.012368473349694863,0.01928915877835328,0.03516767441793975,1018,0.3,4,0.75,0.9908550085753277,20.0,4.892516177867864,0.13589041095890414,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
price_efficiency_60,price_efficiency_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9376797698945349,0.06232023010546506,0.0005048724851147103,0.0014252959038235117,0.0014803804248356813,978,-0.19999999999999998,4,0.5,0.9982200363439109,20.0,16.76336967177094,0.07592668024439919,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
price_efficiency_120,price_efficiency_120,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.8801534036433365,0.1198465963566635,0.031196312591581624,0.028045157456922164,0.09503514493814662,918,0.49999999999999994,4,0.75,0.9991864954548461,20.0,32.00571391657982,0.05056399132321042,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
trend_strength_20,trend_strength_20,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9760306807286673,0.023969319271332723,0.01577783697508971,0.020837054235875452,0.045182746243008984,1018,0.09999999999999999,4,0.75,0.9908550085753277,20.0,5.2079217566792355,0.13592954990215267,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
trend_strength_60,trend_strength_60,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9376797698945349,0.06232023010546506,0.0024930190848576382,0.004660097911631654,0.007313786093876701,978,-0.19999999999999998,4,0.5,0.9982200363439109,20.0,17.17546086832467,0.07570264765784114,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
trend_strength_120,trend_strength_120,trend_shape,daily_bar,"T+0 close-based, usable from next trade day",captures candle shape and path behavior linked to supply-demand imbalance,higher_is_better,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.8801534036433365,0.1198465963566635,0.03321685389466456,0.029920116194626,0.10146342170267492,918,0.49999999999999994,4,0.75,0.9991864954548461,20.0,32.248066955795075,0.050607375271149675,False,True,watchlist,near_duplicate_factor;crowding_or_cost_watch
close_above_ma_ratio_20,close_above_ma_ratio_20,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9837008628954937,0.016299137104506256,0.08302078731200051,0.07104227643697476,0.25491979732394976,1026,0.8999999999999998,4,1.0,0.8873611616093845,4.703886380674875,122.07850746528504,0.025368932038834953,False,False,approved,none
close_above_ma_ratio_60,close_above_ma_ratio_60,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9578139980824545,0.04218600191754551,0.0724883318597867,0.06932515013266376,0.21454806492972708,999,0.8999999999999998,4,1.0,0.9021390560011003,5.372152546674866,252.0,0.008873379860418742,False,False,approved,none
ma_alignment_score,ma_alignment_score,price_volume,daily_bar,"T+0 close-based, usable from next trade day","captures trend, reversal, and price-location effects that may proxy investor under/over-reaction",empirical,aquant_factor_engine,"coverage,IC,RankIC,ICIR,monotonicity,yearly_stability,corr_vif,crowding,leakage_guard",candidate,computed only from current and historical rows; prediction must trade no earlier than next bar,0.9952061361457335,0.0047938638542665,0.08258391748076797,0.07372358534159627,0.24951810735925145,1031,0.7999999999999999,4,1.0,0.8710778233509281,4.145534361922795,8.2951656269704,0.060998080614203455,False,False,approved,none
